1, 14520, Tempo, 538117
1, 14520, Note_on_c, 0, 74, 0
1, 14520, Note_on_c, 0, 77, 54
1, 14640, Note_on_c, 0, 77, 0
1, 14640, Note_on_c, 0, 74, 54
1, 14760, Note_on_c, 0, 74, 0
1, 14760, Note_on_c, 0, 72, 54
1, 14880, Tempo, 550459
1, 14880, Note_on_c, 0, 72, 0
1, 14880, Note_on_c, 0, 70, 58
1, 15000, Tempo, 538117
1, 15000, Note_on_c, 0, 70, 0
1, 15000, Note_on_c, 0, 67, 54
1, 15120, Note_on_c, 0, 67, 0
1, 15120, Note_on_c, 0, 62, 53
1, 15240, Note_on_c, 0, 62, 0
1, 15240, Note_on_c, 0, 64, 53
1, 15360, Tempo, 585366
1, 15360, Note_on_c, 0, 64, 0
1, 15360, Note_on_c, 0, 67, 51
1, 15360, Note_on_c, 0, 63, 36
1, 15360, Note_on_c, 0, 58, 43
1, 15367, Note_on_c, 0, 60, 36
1, 15480, Tempo, 579710
1, 15480, Note_on_c, 0, 67, 0
1, 15480, Note_on_c, 0, 65, 47
1, 15600, Tempo, 576923
1, 15600, Note_on_c, 0, 65, 0
1, 15600, Note_on_c, 0, 67, 48
1, 15720, Tempo, 571429
1, 15720, Note_on_c, 0, 67, 0
1, 15720, Note_on_c, 0, 69, 47
1, 15840, Tempo, 576923
1, 15840, Note_on_c, 0, 69, 0
1, 15840, Note_on_c, 0, 67, 46
1, 16320, Note_on_c, 0, 58, 0
1, 16320, Note_on_c, 0, 57, 38
1, 16440, Tempo, 566038
1, 16440, Note_on_c, 0, 67, 0
1, 16440, Note_on_c, 0, 65, 48
1, 16560, Tempo, 574163
1, 16560, Note_on_c, 0, 65, 0
1, 16560, Note_on_c, 0, 67, 49
1, 16680, Tempo, 566038
1, 16680, Note_on_c, 0, 67, 0
1, 16680, Note_on_c, 0, 69, 52
1, 16800, Tempo, 576923
1, 16800, Note_on_c, 0, 69, 0
1, 16800, Note_on_c, 0, 72, 53
1, 16920, Tempo, 568720
1, 16920, Note_on_c, 0, 72, 0
1, 16920, Note_on_c, 0, 69, 53
1, 17040, Tempo, 568720
1, 17040, Note_on_c, 0, 69, 0
1, 17040, Note_on_c, 0, 67, 53
1, 17160, Tempo, 560748
1, 17160, Note_on_c, 0, 67, 0
1, 17160, Note_on_c, 0, 65, 53
1, 17280, Tempo, 585366
1, 17280, Note_on_c, 0, 65, 0
1, 17280, Note_on_c, 0, 57, 0
1, 17280, Note_on_c, 0, 63, 0
1, 17280, Note_on_c, 0, 67, 52
1, 17280, Note_on_c, 0, 62, 41
1, 17280, Note_on_c, 0, 58, 35
1, 17280, Note_on_c, 0, 51, 35
1, 17287, Note_on_c, 0, 60, 0
1, 17400, Tempo, 594059
1, 17400, Note_on_c, 0, 67, 0
1, 17400, Note_on_c, 0, 65, 49
1, 17520, Tempo, 585366
1, 17520, Note_on_c, 0, 65, 0
1, 17520, Note_on_c, 0, 67, 51
1, 17640, Tempo, 579710
1, 17640, Note_on_c, 0, 67, 0
1, 17640, Note_on_c, 0, 69, 49
1, 17760, Tempo, 594059
1, 17760, Note_on_c, 0, 69, 0
